date,url,text,sentiment,title
2016-12-30 06:54:44+00:00,http://americannews.com/breaking-trumps-inauguration-hit-major-blow/,0.097332509,BREAKING: TrumpÕs Inauguration Hit With Major Blow,"Liberals were shocked when Hillary Clinton lost the electoral vote by a landslide and theyÕve been grappling to get her back in the game ever since. Now that Donald Trump is officially scheduled to be sworn in as our next president on January 20, they are doing everything they can to make it as difficult as possible for him.
This week, The New York Times reported that three dozen agencies responsible for security at the event are preparing for large groups of protesters flooding the capital, along with the millions of supporters who will be there to honor the president-elect. Security officials are reportedly worried about confrontations between supporters and protesters, given how quickly Trump events have escalated in the past.
ÒTo paraphrase Tolstoy: Each inauguration is risk, but each is risk in its own way,Ó said Michael Chertoff, George W. BushÕs former secretary of homeland security. ÒI canÕt think of an inauguration that presented more security challenges than this one.Ó
There is no doubt that our nation is more divided over the Trump presidency than weÕve seen in a long time. Hostility is still running high in liberals who feel the election was somehow stolen from them.
ÒEverybody knows how contentious the campaign was,Ó Geldart, the District of Columbia homeland security director noted. ÒHonestly, what really keeps me up at night around this is the ability for us to just allow folks to come in, express their views and leave safely.Ó
What do you think? Is it time for liberals to show some respect for our next leader?"
2016-12-29 15:34:01+00:00,http://americannews.com/trump-just-liberals-said-impossible-happening/,0.131785244,Trump Just Did What All The Liberals Said Was ImpossibleÉ ItÕs Happening,"On Wednesday, president-elect Donald Trump announced the addition of roughly 8,000 new jobs for Americans, including 5,000 that telecommunications giant Sprint has promised to bring from Òall around the world.Ó
ÒTheyÕre coming back to the United States, which is a nice change,Ó Trump said, noting that the other 3,000 jobs will come from a new company called One Web.
A good portion of TrumpÕs campaign was promising to return jobs to the United States that American companies had moved overseas, in search of cheaper labor. Last month, he announced that Carrier would be keeping roughly 1,000 jobs in Indiana. Trump had spent months criticizing the air-conditioning corporation for plans to move the jobs to Mexico.
Speaking from his Mar a Largo estate in Palm Beach, Florida, Trump said he had a ÒniceÓ and ÒgeneralÓ conversation earlier in the day with President Obama. Last week, Trump opposed the Obama administrationÕs decision to allow the United Nations to pass a resolution condemning Israel for building more settlements in West Bank.
Trump said that the United Nations Òhas tremendous potential but is not living up to itselfÓ adding that John KerryÕs speech earlier in the day Òspoke ofr itself.Ó
What do you think? Are you ready for Trump to be in the White House?"
2016-12-29 04:26:41+00:00,http://americannews.com/jackie-evanchos-entire-life-changed-right-accepted-perform-trumps-inauguration/,0.268068182,Jackie EvanchoÕs Entire Life Changed Right After She Accepted To Perform At TrumpÕs Inauguration,"Ever since their candidate lost the election by an electoral landslide, liberals have been throwing roadblocks in the way of Donald TrumpÕs inauguration. ItÕs clear they are still in denial that he will be the next President of the United States. TheyÕve even put pressure on entertainers not to perform at the inauguration and many have refused, fearful of career suicide.
Singer Jackie Evancho was brave enough to stand up to that pressure and has agreed to perform for the president-elect. As a result of her decision, she has received some incredible news that is sure to change her career and life.
After Evancho made her announcement, saleÕs of her most recent album Someday at Christmas has quadrupled in sales. Some retail stores have noted having to restock the album twice, and it reached the #1 spot on the Billboard Classical Albums Chart this week. This is amazing news for the singer who first gained attention as the runner-up on season five of AmericaÕs Got Talent.
She has now become an A-list star with a brand new following of fansÑall because she refused to disrespect our future president. In fact, the sixteen-year-old pop and classical singer was enthusiastic and grateful about the opportunity to perform.
ÒIÕm so excited. ItÕs going to be awesome,Ó she told USA Today.
What do you think? Do you support Evancho?"
2016-12-29 04:23:56+00:00,http://americannews.com/devastating-announcement-trumps-inauguration-just-broke/,-0.339153439,Devastating Announcement About TrumpÕs Inauguration Just Broke,"Ever since Donald Trump defeated Hillary Clinton in the presidential election, liberals have been scrambling to find a way to keep the president-elect out of the White House. This week, Michael Moore took to his Facebook to list five things anti-Trump protestors Òcan do right now about Donald J. Trump. HereÕs a peak at his terrifying call to action:
Four out of five of those numbers may seem relatively harmlessÑbut number four is incredibly disturbing. Calling for liberals to Òmake plans to be at the inauguration weekend protests,Ó the number could have a devastating impact on TrumpÕs big day. In his post, Moore notes that Òplanes and trains are already selling out, as are hotels.Ó
ÒWe need you to come out and join us to show that we wonÕt back down,Ó Moore insists. ÒWeÕll march in solidarity to protect our communities and reject racism, sexism, transphobia, Islamophobia, ableism, and all forms of hate and oppression. We will resist despair and fear with hope and resistance.Ó
What do you think? Is this absolutely outrageous?"
2016-12-27 15:38:31+00:00,http://americannews.com/outrage-melania-trump-caught-midnight-mass/,0.176222222,Outrage After Melania Trump Caught Doing THIS At Midnight Mass,"Once again, First Lady Melania Trump has become the target of liberal outrage for doing virtually nothing. This time, Democrats are upset that she wore a mini dress to a midnight mass service in Florida on Christmas.
Daily Mail reported that Melania was photographed arriving at the Church of Bethesda-by-the-Sea at about 10:30 PM on Christmas Eve with her husband, President-Elect Donald Trump. The two had married in the same church eleven years before.
Melania was reportedly wearing a miniskirt and high heels as she spoke to the minister outside of the church. It didnÕt take long for classless liberals to begin attacking Melania on social media, claiming she looked like an Ôescort.Õ Of courses, this is in direct opposition to their usual rhetoric about not Òs**t-shamingÓ someone.
Throughout TrumpÕs presidential campaign, Melania was repeatedly attacked for being a former model and an attractive woman. ItÕs amazing that they would attack a woman for showing her faith by going to churchÑwhich many of them declined to do themselves.
What do you think? Will Melania be a First Lady than Michelle ever was?"
2016-12-27 06:39:54+00:00,http://americannews.com/breaking-assassination-attempt-donald-j-trump-please-pray/,0.093904321,BREAKING: Assassination Attempt On Donald J. TrumpÉ Please Pray,"In the wake of Donald TrumpÕs victory, liberals have been going to extremes to prevent him from making his way to the White House. Now, a Florida man has been arrested for threatening to kill President-elect Donald Trump in a series of social media posts.
According to reports, Kevin Keith Krohn, 59, was arrested Thursday at his home in Pembroke Pines after local police notified the Secret Service about his threats.
ÒIÕm just glad Obama didnÕt take all our gunz! I see a good use for one now,Ó Krohn wrote on social media above a picture of Trump that read, ÒHeÕs not my president/HeÕs an enemy of the state.Ó
Krohn posted his comments in a thread of remarks about TrumpÕs Christmas vacation at his estate in Palm Springs with his family. ÒThe EXPEDITER of Trump! He will never last long!Ó Krohn wrote above the picture of a man in camouflage holding a sniper rifle.
Krohn is now facing a federal charge of threatening to take the life of the president-elect or inflict bodily harm. He could be facing five years and a $250,000 fine for his actions.
ÒKrohn became confrontational when asked if he made the statements threatening the PEOTUS,Ó agents wrote in court records. ÒKrohn declared any statements he made were an expression of First Amendment rights.Ó
When Krohn was asked by authorities if he had threatened Trump, he began saying, ÔWell then, arrest me.Õ Agents attempted to calm him down but arrested him when he continued to fight back."
2016-12-26 15:48:08+00:00,http://americannews.com/look-donald-trump-just-caught/,0.2,Look What Donald Trump Was Just Caught Doing,"This week, while President Obama was busy vacationing in Hawaii, Donald Trump was at his home in Florida celebrating Christmas with his family. He even took the time to attend Christmas Eve service at Episcopal Church of Bethesda.
The church is located by the Lake Worth Lagoon in Palm Beach, Florida. It is the oldest house in Palm Beach. When president-elect Trump arrived at the service at around 10:30 PM, he was applauded and cheered by parishioners.
WeÕve never seen anything like this from President Obama."
2016-12-26 15:46:42+00:00,http://americannews.com/garth-brooks-betrays-donald-trump-disgusting-way-still-support/,0.058072264,"Garth Brooks Betrays Donald Trump In Disgusting Way, Do You Still Support Him","Garth Brooks has been in the spotlight during multiple presidential candidacies, from Bush to Trump. Through all of them, heÕs never given an opinion on the president, other than talking about our political system being broken.
When George W. Bush was inaugurated, Brooks was asked about his views on Bush and how the presidential race went.
ÒThe whole political system kind of has me concerned right now, to tell you the truth,Ó he responded. ÒTwo hundred years old and we might think about kind of kicking it in the ass a little bit. It just seems like we vote for things because theyÕre Republican or Democratic. I think we should vote for them because theyÕre right or wrong. Once we get there. LetÕs try and be four years down the road further than we were, and letÕs see what happens. LetÕs all work together.Ó
Now, Brooks has once again been asked about his political stance and how he feels about Donald Trump. He has not taken a public stance on either Clinton or Trump. The only indication of how we feel is when Garth was asked about singing at Donald TrumpÕs inauguration.
ÒOh, I havenÕt been asked, but itÕs always about serving,Ó he responded. ÒItÕs what you do.Ó
Now, it has been officially confirmed that Garth will not be performing at TrumpÕs presidential inauguration."
2016-12-25 04:49:43+00:00,http://americannews.com/trump-saves-israel-obama-stabs-back/,0.064814815,Trump Saves Israel After Obama Stabs Them In The Back,"The Obama administration has virtually ambushed Israel, using the United Nations as a tool. Egypt sponsored a resolution before the United Nations Security Council, condemning Israel over settlements in areas claimed by the Palestinians. This is not surprising, given that the Muslim world hates Israel. They are not looking for terms, they want the end of Israel.
Every time a Muslim nation sponsors an assault on Israel, we block it in the UN with a veto. That is part of our job as a permanent member of the security council. In fact, until Obama refused to veto the resolution Egypt sponsored, we have never left Israel to stand alone against their enemies.
Netanyahu reportedly called Trump for help from this ambush. Trump called the Egyptian president and ultimately, Egypt pulled their resolution. Another Muslim country upheld it.
ItÕs clear Trump made a dealÑpromising to fix the problem in timeÑand Egypt complied. This was necessary, given that all Obama had to do was veto the resolution. Of course, he chose to let the resolution pass instead.
Trump quickly responded to ObamaÕs actions, tweeting, ÒAs to the U.N., things will be different after Jan. 20th.Ó
What do you think? Will Trump be a better leader than Trump will ever be?"
2016-12-25 04:45:16+00:00,http://americannews.com/famous-singer-despicable-thing-stage-trump-no-class-video/,-0.192765568,Famous Singer Does Despicable Thing On Stage To TrumpÉ No Class [VIDEO],"Ever since Donald Trump beat Hillary Clinton in the presidential election by a landslide, liberal Hollywood has been complaining about how ÔunfairÕ the result is. Apparently, the radically leftwing entertainment industry cannot accept that Hillary Clinton is not the right person to run our country.
During a recent performance at the Standing Rock benefit in Los Angeles, singer Fiona Apple broke into a disturbing, anti-Trump Christmas carol she called ÒTrumpÕs Nuts Roasting on an Open Fire.Ó
Here are a few choice lyrics from the song, courtesy of Conservative 101:
ÒTrumpÕs nuts roasting on an open fire/As he keeps nipping at his foes. YouÕll cry Ôcreepy uncleÕ every time he arrives/For he keeps clawing at your clothes.Ó
Apple concluded her performance by shouting, ÒDonald Trump, f*ck you!Ó
Not surprisingly, the classless act of disrespect for our future president did not go over well with patriots. Twitter quickly exploded with people criticizing the once-star for her disgusting performance."
2016-12-25 04:44:13+00:00,http://americannews.com/trumps-kids-make-heartbreaking-announcement-please-send-prayers/,0.06875,TrumpÕs Kids Make Heartbreaking AnnouncementÉ Please Send Your Prayers,"Ever since Donald Trump won the presidency, liberals have been trying to figure out a way to rob him of the presidency. Now, Congresswoman Katherine Clark has taken a shot against the President-elect, introducing a bill that could impact his children as well.
Earlier this week, Occupy Democrats reported that Clark had introduced H.R. 6340, or the ÒPresidential Accountability ActÓÑdesigned to force Trump and his Vice President Mike Pence to place their assets into a blind trust while in the White House. If passed, Trump would have to place his assets out of reach for both him and his children.
ÒEvery recent president in modern history has taken steps to ensure his financial interests do not conflict with the needs of the American people. The American people need to be able to trust that the PresidentÕs decisions are based on the best interests of families at home, and not the PresidentÕs financial interests,Ó Clark commented in a statement. ÒThe President of the United States has the power to affect how our tax dollars are spent, who the federal government does business with and the integrity of AmericaÕs standing in a global economy.Ó
ClarkÕs bill also claims that the president and vice president must Òdisclose to the Office of Government Ethics and the public when they make a decision that affects their personal finances.Ó Essentially, Trump would have to make an announcement any time he conducts business.
What do you think? Does the lack of respect for President-elect Donald Trump need to stop?"
2016-12-25 04:43:06+00:00,http://americannews.com/michelle-obama-gets-slammed-brutal-hit-running-mouth-off-trump/,0.046031746,Michelle Obama GetÕs Slammed With Brutal Hit After Running Her Mouth Off At Trump,"Michelle Obama outraged the American public when she sat down with Oprah Winfrey in her final one-on-one interview as first lady and used the opportunity to bash Donald Trump, claiming that the country has Òlost hopeÓ since his election.
ÒWe feel the difference now. See, now, we are feeling what not having hope feels like,Ó Michelle said. ÒHope is necessary. ItÕs a necessary concept and Barack didnÕt just talk about hope because he thought it was just a nice slogan to get votes. He and I and so many believe thatÑwhat else do you have if you donÕt have hope? What do you give your kids if you canÕt give them hope?Ó
Of course, MichelleÕs statement completely disregarded the millions of people who actually voted for Trump and feel hopeful for the first time in eight years. Now, chief political correspondent Deneen Borelli has released a video response to MichelleÕs ignorant comments, slamming her for the arrogance she displayed in the interview.
Watch her response below and tell us what you think. Do you agree with Borelli?"
2016-12-25 04:41:31+00:00,http://americannews.com/disrespectful-rockette-learns-fait-refusing-perform-trumps-inauguration/,-0.019461279,Disrespectful Rockette Learns Her Fate After Refusing To Perform At TrumpÕs Inauguration,"Earlier this week, Donald TrumpÕs transition team announced that the New York Rockettes would be performing his Inauguration on January 20. Shortly thereafter, one performer spoke out to complain about how ÔunfairÕ it was to be ÔforcedÕ to perform for Trump. It didnÕt take long for her to learn that her entitled attitude was not going to get her very far.
Phoebe Pearl, a dancer for the Rockettes, is clearly used to having things her way. After the news of the inauguration broke, Pearl took to her personal Instagram page to complain about the scheduled performance.
ÒI usually donÕt use social media to make a political stand but I feel overwhelmed with emotion,Ó Pearl wrote, alongside a picture of the Rockettes with a speech bubble saying ÔNot my president!Õ. ÒFinding out that it has been decided for us that Rockettes will be performing at the Presidential inauguration makes me feel embarrassed and disappointed. The women I work with are intelligent and are full of love and the decision of performing for a man that stands for everything weÕre against is appalling.Ó
ÒI am speaking for just myself but please know that after we found out this news, we have been performing with tears in our eyes and heavy hearts #notmypresident,Ó Pearl concluded.
MSG Entertainment, the owner of the Rockettes, did not respond to PearlÕs comments, but the union representative issued a message to Rockette dancers that they are not allowed to ÒboycottÓ the event.
What do you think? Is this entitlement at its finest?"
2016-12-24 03:11:08+00:00,http://americannews.com/wont-believe-just-confirmed-trumps-inauguration-happening/,0.261761905,You WonÕt Believe What They Just Confirmed At Trumps InaugurationÉ ItÕs Happening,"Because Hollywood and the entertainment industry leans so heavily liberal, Donald Trump has had a difficult time convincing anyone to perform at his inauguration on January 20. Many performers are fearful that appearing at the event will end their careersÑwhich are controlled by some of the most liberal people in this country. Now, the Trump campaign has gotten great news. The Radio City Rockettes and the Mormon Tabernacle Choir have agreed to perform at the event.
ÒThe Rockettes are a wonderful group who have been a part of American culture for decades, almost 100 years, and they represent many women from around the country and theyÕre really whatÕs best about America,Ó Boris Epshteyn commented in a statement.
James L. Dolan, executive chairman of the Madison Square Garden Co., also expressed excitement about the ladies appearing at the event.
ÒThe Radio City Rockettes, an original American brand, have performed at Radio City Music Hall since 1925 and, as treasured American icons, have taken part in some of the nationÕs most illustrious events such as Super Bowl halftime shows, MacyÕs Thanksgiving Day parades and presidential inaugurations, including in 2011 and 2005,Ó Dolan commented. ÒWe are honored that the Rockettes have again been asked to perform at the upcoming inauguration.Ó
Epshteyn also combated rumors by insisting Trump has had a Òton of great performers, entertainers, and just Americans, reaching out, wanting to be a part.Ó
The Mormon Tabernacle Choir has also performed at inaugurations in the past, for Lyndon Johnson, Richard Nixon and George H.W. Bush. They also performed in the parades of the Bushes and Ronald Reagan.
ÒSinging the music of America is one of the things we do best,Ó choir president Ron Jarrett told reporters. ÒWe are honored to be able to serve our country by providing music for the inauguration of our next president.Ó
What do you think? Do you applaud these two groups for doing the right thing and standing behind our countryÕs choice for president?"
2016-12-24 03:09:28+00:00,http://americannews.com/donald-trump-christmas-eve-video-goes-insanely-viral-will-want-share-video/,0.143257576,Donald Trump Christmas Eve video Goes Insanely ViralÉ You Will Want To Share This [VIDEO],"In the past eight years, President Barack Obama has launched a war on Christians in this country. Under his watch, it has become ÒoffensiveÓ to even wish someone a ÒMerry Christmas.Ó Now that Donald Trump is just weeks away from entering the White House that is all about to change.
President-elect Trump has promised to bring Christmas back to the United States in a major way, and to stop the government from silencing Christians. Earlier this month, Trump told his Wisconsin supporters: ÒWe are going to say ÔMerry ChristmasÕ again. So when I started 18 months ago, I told my first crowd in Wisconsin that we are going to come back here someday and we are going to say ÔMerry ChristmasÕ again. So, Merry Christmas everyone. Happy New Year, but Merry Christmas.Ó
Trump delivered his speech in Wisconsin surrounded by Christmas trees, with no obligation to censor how important Christmas really is to him. This is just one of many actions that demonstrate Trump is ready and willing to stand behind his promises.
Watch the video below and tell us what you think. Do you support Donald Trump?"
2016-12-23 16:34:08+00:00,http://americannews.com/breaking-ivanka-trump-berated-furious-liberal-plane-immediately-gets-hit-devastating-justice/,0.055982906,"BREAKING: Ivanka Trump Berated By Furious Liberal On Plane, Immediately GetÕs Hit With Devastating Justice","Ivanka Trump got quite a scare this week when she was attacked by a liberal lawyer onboard a JetBlue flight to Palm Beach, Florida. Daily Mail reported that the 35-year-old had just boarded the flight with her children when she was attacked by a man with a child in his arms.
ÒYour father is ruining the country,Ó Dan Goldstein, a lawyer from Brooklyn, told reporters. ÒWhy is she on our flight? She should be flying private.Ó
Ivanka kept her cool and swiftly ignored the man, distracting her children with crayons and trying to diffuse the situation. The crew stepped in to escort Goldstein from the plane. His husband, Matthew Lasner, later to took to Twitter to criticize JetBlue officials for acting unfairly.
ÒMy husband expressed his displeasure in a calm tone, JetBlue staff overheard, and they kicked us off the plane,Ó Lasner wrote. Hours before, however, he posted: ÒIvanka and Jared at JFK T5, flying commercial. My husband chasing them down to harass them. #banalityofevil.Ó
Lasner also snapped a photo of Ivanka. He then quickly deleted all of the tweets.
JetBlue defended their actions by releasing the following statement:
The decision to remove a customer from a flight is not taken lightly. If the crew determines that a customer is causing a conflict on the aircraft, the customer will be asked to deplane, especially if the crew feels the situation runs the risk of escalation during flight."
2016-12-23 03:54:14+00:00,http://americannews.com/watch-happened-immediately-trump-stepped-off-private-jet/,0.146296296,Watch What Happened Immediately After Trump Stepped Off His Private Jet,"Donald Trump hasnÕt even made it into the White House yet, but he is already showing the upstanding president he will be for our country. On Wednesday, details of what he has planned for his inauguration were finally released. Everyone was quick to take notice that his inauguration will be far different from the one Obama threw for himself eight years ago.
Only two balls are planned for TrumpÕs inauguration, though there will be a third ball for military members and first responders. In 2009, Obama attended 120 inaugural balls for himself the night he was sworn in.
ÒThe 2017 inaugural celebrations will reflect President-elect TrumpÕs eagerness to get to work in order to make our country safer and stronger,Ó Presidential Inaugural Committee Chairman Tom Barrack said in a statement. This statement makes it clear that Trump and his team are specifically trying to show that he is planning to be a much different president than Obama.
The official inaugural program starts on the morning of January 19, when Trump and Mike Pence will attend a wreath laying ceremony at Arlington National Cemetery. That night, there will be a concert that is being called the ÒMake America Great Again Welcome CelebrationÓ at the Lincoln Memorial.
On January 20, Trump will attend a private family church service before getting sworn in. He will then participate in the traditional inauguration parade followed by just Òtwo inaugural balls and a ball saluting our armed forces and first responders.Ó
What do you think? Does Trump continue to prove that he is a true leader for this country?"
2016-12-23 03:53:15+00:00,http://americannews.com/breaking-trump-drops-huge-announcement-inauguration/,0.249603175,BREAKING: Trump Drops Huge Announcement About His Inauguration,"Ever since Donald Trump beat Hillary Clinton in the presidential election, liberals have been trying to prevent him from making it the White House. ThatÕs why they probably arenÕt happy that the 58th Inaugural Committee just released an initial schedule of events for Trump inauguration, which is still set to take place on January 20.
The Gateway Pundit reports the official inaugural will start on January 19 with Trump and Pike Pence laying a wreath at Arlington National Cemetery. Celebrations will then continue through the night with a welcome concert and end with the National Prayer Service on January 21st.
ÒPresident-elect Trump is committed to unifying our country as we once again celebrate the foundation of our American system and the peaceful transfer of power,Ó PIC Chairman Tom Barrack said in a statement. ÒThe 2017 inaugural celebrations will reflect President-elect TrumpÕs eagerness to get to work in order to make our country safer and stronger.Ó
Below is the full schedule the committee released this week:
Thursday, January 19, 2017
Wreath Laying Ceremony
Arlington National Cemetery
Make America Great Again! Welcome Celebration
Lincoln Memorial
Ticket required for special viewing areas.
No ticket required for general public viewing areas.
Friday, January 20, 2017
Inaugural Swearing-in Ceremony
US Capitol
Inaugural Parade
Pennsylvania Avenue
Ticket required for special viewing areas.
No ticket required for general public viewing areas.
Inaugural Balls
Ticket required _ limited availability.
Saturday, January 21, 2017
National Prayer Service
Washington National Cathedral"
2016-12-23 03:51:45+00:00,http://americannews.com/crazy-man-attempts-kill-donald-trump-one-dead/,-0.135714286,Crazy Man Attempts To ÒKill Donald TrumpÓ? One DeadÉ.,"According to recent reports, a man who was arrested earlier this month for brutally murdering a UPS driver is now saying he committed the crime because he mistakenly believed he was killing President-elect Donald Trump.
Daily Caller reports that 38-year-old Justin Barkley of Ithaca was arrested and charged with fatally shooting William Schumacher in a Wal-Mart parking lot two weeks ago. When he was arraigned at the beginning of this week, Barkley made the shocking claim he had killed Trump, not Schumacher.
ÒI shot and killed Donald Trump purposely, intentionally and very proudly,Ó Barkley said at the hearing. When the judge pressed Barkley, he claimed he knew the difference between killing Trump and killing Schumacher. Still, he insisted that Trump is dead.
When the judge asked if anyone could convince him otherwise, Barkley responded, ÒI hope not.Ó
The judge presiding over the case ultimately refused BarkleyÕs guilty pleas and instead ordered him to undergo a psychiatric evaluation. He is facing 25 years in prison if he is convicted of his crimes.
This comes at a time when liberals have been calling for protests and extreme actions against TrumpÑso an attack like this, while scary, isnÕt entirely surprising."
2016-12-23 03:50:38+00:00,http://americannews.com/breaking-trump-family-suffers-tragic-loss-call-supporters-prayers/,-0.074289773,BREAKING: Trump Family Suffers Tragic LossÉ Call For Supporters Prayers,"According to recent reports, the Trump family is mourning the loss of Milka Milisavljevic, the Serbian woman who nannied for the Trump children for over a decade. Milisavljevic passed away at the age of 85-years-old.
Daily Mail reports that Milisavljevic died in the Serbian capital of Belgrade earlier this week after suffering from a short illness. Her funeral is set to be held on Saturday. She leaves behind her two sons and multiple grandchildrenÑall of whom live in the United States.
Milisavljevic came to the United States from Serbia in the late 1970s and started working with the Trump family shortly after Donald Jr. was born. She stayed with the family for eight years, also watching over Ivanka and Eric. Milisavljevic took her job very seriously, and even kept a gun on her for the safety of the Trump children. She had gone to military school in her youth so was well prepared to handle any situation that might have arisen.
After leaving the Trump family, Milisavljevic continued working in the United States until she moved back to the capital about 15 years. She continued her relationship with the Trump family, who in a letter of recommendation described her as Òhard working, caring, responsible and patient.Ó
After Trump was named the president-elect, Milisavljevic spoke out in favor of himÑwishing she could see the children just one more time.
Will you send your prayers to MilisavljevicÕs family and friends during this difficult time?"
2016-12-22 18:36:21+00:00,http://americannews.com/heartbreaking-dying-marine-vet-sends-one-last-message-trump-pence-video/,0.284259259,HEARTBREAKING: Dying Marine Vet Sends One Last Message To Trump And Pence [VIDEO],"Dr. Larry Lindsey was a former Marine combat photographer who later used his experience working for media outlets like Animal Planet, National Geographic, The Discovery Channel, Fox Sports Network, and more. He was also a firm supporter of Donald TrumpÑup until his very last breath.
Lindsey left an emotional deathbed message to Trump, Pence and soon-to-be Secretary of Defense Mattis. The heartfelt video was recorded by family.
Here is what Lindsey had to say:
President Trump, Vice President Pence, and General Mattis I would like to say that the greatest honor of my life has been to wage this battle with you. I havenÕt been prouder to be a Marine than anything IÕve ever done in my life. Having a hand in some small way in fighting for my country has meant the world to me. There is no greater honor for me than to have great men like you leading this country back to its foundation and back to God. Mr. Trump, I have no doubt in my heart and in my mind that you will be perhaps the greatest president in the history of our country.
Lindsey then pushed forward with emotional words for Pence and Mattis:
Vice President Pence, I am so honored to call you my vice president. YouÕre an incredibly good man and probably the only vice president in 150 years to have any brains. And I appreciate that about you. Your candor and your honesty from both of you men is much needed in this day and time.
General Mattis, sir, it appears I that I am now out of ammunition but I continue to fight with my last breath. I do not fear death because I know where I am going and I am only going home for a rest.
It is you people here the good people of America for whom I cry, my loved ones and my friends, and the sacrifices they continue to make in this fight to restore our country. Dying is the easy part. Dying is the comforting part if you know who your God is and you know that he holds your hand. And I do. I praise God for a wonderful life. So many wonderful blessings that I have known and so many kind and loving people whom I have met during my fight for this country. I want you to know, each and every one of you that we have taken on a challenge that has only just begun. The real battle lies ahead. And General Mattis, I want to request sir, and that is, give Õem hell and Semper Fi. God Bless.
Watch the video below and tell us what you think. Is this a true patriot?"
2016-12-22 16:58:22+00:00,http://americannews.com/best-trump-video-year-just-released-going-insanely-viral-video/,0.321875,The Best Trump Video Of The Year Just Released And ItÕs Going Insanely Viral [VIDEO],"This is one of the best videos we have seen all year. ItÕs no surprise that it has gone viralÑespecially for those who are ready to have Obama would of the White House once and for all.
Trump has made it clear that he intends to defend Christians in this country and allow up to say, ÒMerry Christmas!Ó once again. So itÕs pretty hilarious to see this political statement set to the tune of this famous Christmas carol."
2016-12-22 16:57:36+00:00,http://americannews.com/bill-oreilly-tomi-join-forces-back-donald-trump-epic-way/,-0.00530303,Bill OÕReilly And Tomi Join Forces To Back Donald Trump In Epic Way,"Throughout the election, we have seen liberals hit a new lowÑgoing after president-elect Trump and his family. They have done nothing but attacked Christians in this country and disrespected our democracy, even after Trump has been officially named our next president by the Electoral College.
Because celebrities are fearful of having their livelihoods threatened, Trump has had some difficulty getting people to perform at his inauguration. Now, 24-year-old conservative Tomi Lahren joined Bill OÕReilly to take a stand against this backlash.
ÒWell Bill, there are still many Americans out there that fail to understand that Donald Trump will be our 45th president, that he will be inaugurated on January 20th,Ó Tomi Lahren said. ÒThey havenÕt even accepted that yet. If they canÕt accept that, of course, theyÕre not going to accept entertainers going to perform at the inauguration.Ó
ÒI think itÕs kind of the side-eye, the same thing we saw in the election,Ó she continued. ÒOh, youÕre a Trump supporter? You must be a racist, you must be a bigotÉIÕm still wondering when theyÕre going to accept the fact that heÕs going to be our president. Then maybe we can move on and actually unite.Ó
Watch the video below and tell us what you think. Are you tired of the disrespect toward our future president and those who support him?
Watch the latest video at video.foxnews.com"
2016-12-22 16:56:12+00:00,http://americannews.com/new-trump-cabinet-member-takes-massive-stand-christ/,0.083164983,New Trump Cabinet Member Takes Massive Stand For Christ,"Mike Pompeo, TrumpÕs new CIA chief is unlike anyone we have currently in the Obama administration. He is a well-respected army veteran, pro-life advocate, and an evangelical Christian. And heÕs already established himself as a strong force in the national security community.
Based on his recent speech at a church in Wisconsin, he could be just the man this country needs to protect Christianity and take a final stand against radical Islam.
ÒMuslims who think Islam is the only way needed to be dealt withÑthis threat to America is from people who deeply believe that Islam is the way and the light and the only answer,Ó Pompeo told the crowd. ÒThese folks believe that it is religiously driven for them to wipe Christians from the face of the earth. The abhor Christians.Ó
He then commented on the Boston terror attack.
ÒItÕs been just under two months since the attacks in Boston, and in those intervening weeks, the silence of Muslim leaders has been deafening,Ó he argued, before concluding, ÒJesus Christ our savior is truly the only solution for our world.Ó
What do you think? Is Pompeo a strong choice to help take down radical Islamic terrorism once and for all?"
2016-12-21 04:58:42+00:00,http://americannews.com/breaking-trump-shocks-entire-nation-huge-announcement-will-still-stand/,0.073214286,BREAKING: Trump Shocks Entire Nation With Huge AnnouncementÉ Will You Still Stand By Him,"Donald Trump has been a man of many surprises ever since he entered the political arena, breaking boundaries that no other President-elect has been able to break before. Now, Trump announced he will once again be straying from tradition by utilizing a private security force when he takes office.
According to Mediate, Trump will continue to supplement the Secret Service protection afford to him with a private security force led by Keith Schiller, a former NYPD police officer who first started working with Trump in 1999. Throughout his campaign, Trump called on Schiller to remove protesters and calm crowds of rioters. Last year, Schiller gained national attention for removing Jorge Ramos from a press conference.
Politico reports that while several past presidential nominees have used private security or state police details, but experts could not name another president-elect continuing with their own security after Election Day, when Secret Service protection expands dramatically. In fact, the source reports, most candidates drop outside security the moment theyÕre given agents.
Trump, on the other hand, has actually increased his security after being granted government protection in November.
What do you think of TrumpÕs decision to maintain security? Would you do the same?"
2016-12-20 20:41:56+00:00,http://americannews.com/one-donald-trumps-children-comes-forward-massive-announcement/,0.174761905,One Of Donald TrumpÕs Children Comes Forward With Massive Announcement,"Throughout Donald TrumpÕs presidential campaign, it was clear his children were the stars in the backgroundÑshowing their support and handling their fatherÕs businesses while he focused on winning the presidency. Though liberals have been quick to go after TrumpÕs children, it is clear they have an immense amount of support from the American public.
Just look at the following announcement from Donald Trump Jr.
One thing is for certain: this will be the most influential presidential family America has ever seen.
What do you think? Do you support the Trump family?"
